rebalance_date,exit_date,portfolio_return,spy_return,stocks_held,top_holdings
2015-07-01,2016-01-01,-0.055781,-0.020352,58,PPC,TSM,HON,GCP,MEI,CALM,GNTX,EOG,WDS,WNS
2016-01-01,2016-07-01,0.042667,0.055068,46,PPC,TSM,HON,GCP,GNTX,EOG,WDS,WNS,LUMO,UTHR
2016-07-01,2017-01-01,0.143422,0.084808,36,FHI,WSO,KNX,RHI,YRD,THRM,CALM,AMBA,SNA,AOS
2017-01-01,2017-07-01,0.079615,0.085285,36,CALM,FHI,WSO,KNX,RHI,YRD,THRM,MMS,AMBA,SNA
2017-07-01,2018-01-01,0.141918,0.120842,32,IDCC,CALM,TXN,FL,CRUS,GNTX,MASI,ROST,TSEM,MMS
2018-01-01,2018-07-01,-0.047993,0.020092,32,IDCC,TXN,FL,CRUS,MMS,AMWD,GNTX,MASI,ROST,TSEM
2018-07-01,2019-01-01,-0.192786,-0.070172,43,ROST,LPX,MMS,MKSI,RIO,NVR,TSEM,GPS,GAP,LRCX
2019-01-01,2019-07-01,0.140714,0.192768,44,ROST,LPX,MKSI,RIO,NVR,TSEM,GPS,GAP,CHKP,THO
2019-07-01,2020-01-01,0.0844,0.109303,67,LGO,BSM,ODFL,ASML,MKSI,IEX,HFC,COP,DINO,ITT
2020-01-01,2020-07-01,-0.122696,-0.034329,66,LGO,BSM,ODFL,OSK,ASML,MKSI,IEX,HFC,COP,DINO
2020-07-01,2021-01-01,0.284948,0.197482,28,OSK,OMAB,KL,PGR,MOMO,RLI,TPR,MCY,WGO,ASR
2021-01-01,2021-07-01,0.220464,0.17482,24,OMAB,KL,PGR,MOMO,RLI,MCY,ASR,HSIC,RDN,ARNA
2021-07-01,2022-01-01,0.03976,0.117299,19,SAGE,WFG,MTH,LPX,VRTX,RIO,HELE,KGC,OLLI,LOGI
2022-01-01,2022-07-01,-0.191703,-0.196002,31,SAGE,SAFM,BHP,WFG,MTH,LPX,VRTX,DRD,SONO,HZO
2022-07-01,2023-01-01,0.077958,0.007602,60,ERO,MGY,RIO,PCH,PIPR,SAFM,WY,BHP,AMKR,EOG
2023-01-01,2023-07-01,0.115048,0.174152,51,ERO,MGY,RIO,PCH,PIPR,SAFM,WY,AMKR,EOG,SNA
2023-07-01,2024-01-01,0.05117,0.073117,52,LSTR,MTDR,UMC,FWRD,CVCO,ASR,DIOD,WRB,RDY,LTHM
2024-01-01,2024-07-01,0.05774,0.161108,58,LSTR,MTDR,SMCI,UMC,FWRD,CVCO,IESC,ASR,DIOD,JBSS
2024-07-01,2025-01-01,0.066209,0.078974,42,SMCI,ECG,ALKS,IESC,TS,JBSS,SNA,BRC,ITT,NXT
