2007-01-01,2007-04-01,0.1462,0.00953,28,0778.HK,0173.HK,0097.HK,0041.HK,0251.HK,0373.HK,0123.HK,1177.HK,0135.HK,0369.HK,0127.HK,0617.HK,0880.HK,0289.HK,0517.HK,2866.HK,0316.HK,0163.HK,1059.HK,1036.HK,0027.HK,0034.HK,0498.HK,0420.HK,0045.HK,0004.HK,0014.HK,3339.HK,0053.HK,0604.HK
2007-04-01,2007-07-01,0.281094,0.072337,28,0778.HK,0097.HK,0662.HK,6030.HK,0251.HK,0369.HK,0337.HK,0127.HK,0373.HK,0163.HK,0655.HK,0186.HK,1383.HK,1059.HK,0075.HK,0148.HK,1036.HK,0498.HK,0227.HK,0420.HK,0637.HK,1224.HK,0053.HK,0358.HK,0581.HK,0732.HK,0071.HK,0012.HK,0480.HK,0571.HK
2007-07-01,2007-10-01,0.133635,0.021405,28,0778.HK,0097.HK,0662.HK,6030.HK,0251.HK,0369.HK,0337.HK,0127.HK,0373.HK,0508.HK,0296.HK,0655.HK,0186.HK,1383.HK,1059.HK,0075.HK,0148.HK,1036.HK,0163.HK,0227.HK,0266.HK,0420.HK,0637.HK,0480.HK,1224.HK,0053.HK,0358.HK,0581.HK,0126.HK,0732.HK
2007-10-01,2008-01-01,-0.025871,-0.055792,28,0097.HK,0778.HK,0662.HK,6030.HK,0251.HK,0488.HK,0369.HK,0337.HK,0127.HK,0373.HK,0508.HK,0296.HK,0655.HK,0186.HK,1383.HK,0435.HK,0131.HK,0075.HK,0148.HK,1036.HK,0163.HK,0227.HK,0266.HK,0420.HK,0637.HK,0480.HK,1224.HK,0358.HK,0581.HK,0126.HK
2008-01-01,2008-04-01,-0.283244,-0.052652,29,0097.HK,0778.HK,0662.HK,6030.HK,0251.HK,0488.HK,0369.HK,0337.HK,0127.HK,0158.HK,0373.HK,0508.HK,0296.HK,0655.HK,0186.HK,1383.HK,0435.HK,0131.HK,0075.HK,0148.HK,1036.HK,0163.HK,0227.HK,0266.HK,0637.HK,0480.HK,1224.HK,0358.HK,0581.HK,0126.HK
2008-04-01,2008-07-01,-0.118665,-0.055578,29,6030.HK,0097.HK,0878.HK,1838.HK,0383.HK,0258.HK,0089.HK,0617.HK,0316.HK,0201.HK,0369.HK,0655.HK,0226.HK,0138.HK,1881.HK,8117.HK,0488.HK,0289.HK,0337.HK,0256.HK,0158.HK,0373.HK,0508.HK,0265.HK,0355.HK,0250.HK,0296.HK,0435.HK,0131.HK,1375.HK
2008-07-01,2008-10-01,-0.232478,-0.090743,30,6030.HK,0097.HK,0878.HK,1838.HK,0383.HK,0258.HK,0089.HK,0617.HK,0316.HK,0201.HK,0369.HK,0655.HK,0226.HK,0498.HK,0138.HK,1881.HK,0346.HK,8117.HK,0488.HK,0367.HK,0289.HK,0337.HK,0160.HK,0256.HK,0158.HK,0373.HK,0265.HK,0355.HK,0250.HK,0163.HK
2008-10-01,2009-01-01,-0.170125,-0.192512,30,0097.HK,6030.HK,0878.HK,1838.HK,0383.HK,0488.HK,0258.HK,0089.HK,0617.HK,0316.HK,0201.HK,0369.HK,0655.HK,0226.HK,0498.HK,0138.HK,1881.HK,0346.HK,8117.HK,0367.HK,0289.HK,0337.HK,0160.HK,0256.HK,0158.HK,0373.HK,0265.HK,0355.HK,0250.HK,0163.HK
2009-01-01,2009-04-01,-0.041195,-0.121837,30,0097.HK,6030.HK,0878.HK,1838.HK,0383.HK,0488.HK,0258.HK,0089.HK,0617.HK,0316.HK,0201.HK,0369.HK,0655.HK,0226.HK,0498.HK,0138.HK,1881.HK,0346.HK,8117.HK,0367.HK,0289.HK,0337.HK,0160.HK,0256.HK,0373.HK,0265.HK,0355.HK,0250.HK,0163.HK,0277.HK
2009-04-01,2009-07-01,0.73984,0.14557,28,0097.HK,0488.HK,0832.HK,0498.HK,2313.HK,0715.HK,3383.HK,3336.HK,0346.HK,0367.HK,0160.HK,1171.HK,2722.HK,0163.HK,0277.HK,0904.HK,0135.HK,0533.HK,0131.HK,1882.HK,0272.HK,0802.HK,0751.HK,0175.HK,80175.HK,0983.HK,0366.HK,0317.HK,1555.HK,3398.HK
2009-07-01,2009-10-01,0.174096,0.120529,28,0097.HK,0488.HK,0832.HK,2313.HK,0715.HK,3383.HK,3336.HK,1382.HK,1171.HK,2722.HK,0135.HK,0533.HK,0751.HK,0131.HK,1882.HK,0272.HK,0802.HK,0590.HK,0175.HK,80175.HK,0983.HK,0366.HK,0317.HK,1555.HK,3398.HK,0568.HK,0435.HK,3813.HK,0210.HK,1138.HK
2009-10-01,2010-01-01,0.366334,0.106527,28,0832.HK,2313.HK,0715.HK,3383.HK,3336.HK,1382.HK,0399.HK,1171.HK,2722.HK,0135.HK,0533.HK,0751.HK,1882.HK,0272.HK,0802.HK,0590.HK,0175.HK,80175.HK,0983.HK,0366.HK,0317.HK,1555.HK,3398.HK,0568.HK,3813.HK,0210.HK,1138.HK,1393.HK,0018.HK,1919.HK
2010-01-01,2010-04-01,0.028196,0.043738,28,0832.HK,2313.HK,0715.HK,3383.HK,3336.HK,1382.HK,0399.HK,1171.HK,2722.HK,0135.HK,0533.HK,0751.HK,1882.HK,0272.HK,0802.HK,0590.HK,0175.HK,80175.HK,0983.HK,0366.HK,0317.HK,1555.HK,3398.HK,0568.HK,0210.HK,1138.HK,1393.HK,0018.HK,1919.HK,1888.HK
2010-04-01,2010-07-01,-0.085662,-0.123582,28,1838.HK,0878.HK,1215.HK,0251.HK,0050.HK,1238.HK,0898.HK,0075.HK,0754.HK,1382.HK,0373.HK,0399.HK,1628.HK,0127.HK,0258.HK,0778.HK,0751.HK,0242.HK,0590.HK,0802.HK,0413.HK,0018.HK,1375.HK,0861.HK,3998.HK,1045.HK,0184.HK,0408.HK,0158.HK,0410.HK
2010-07-01,2010-10-01,0.045551,0.121395,30,1838.HK,0129.HK,0878.HK,0163.HK,1215.HK,0251.HK,0050.HK,0277.HK,0480.HK,0296.HK,0904.HK,0105.HK,1140.HK,1238.HK,0266.HK,0898.HK,0075.HK,0754.HK,0373.HK,0399.HK,1628.HK,0127.HK,0258.HK,0126.HK,0778.HK,0160.HK,0242.HK,8203.HK,0687.HK,0823.HK
2010-10-01,2011-01-01,0.080434,0.114312,30,1838.HK,0129.HK,0488.HK,0878.HK,0163.HK,1215.HK,0251.HK,0050.HK,0277.HK,0480.HK,0296.HK,0904.HK,0105.HK,1140.HK,1238.HK,0266.HK,0898.HK,0435.HK,0075.HK,0754.HK,0373.HK,1628.HK,0127.HK,0258.HK,0126.HK,0778.HK,0160.HK,0242.HK,8203.HK,0687.HK
2011-01-01,2011-04-01,-0.002785,0.052524,30,1838.HK,0129.HK,0488.HK,0878.HK,0163.HK,1215.HK,0251.HK,0050.HK,0277.HK,0480.HK,0296.HK,0904.HK,0105.HK,1140.HK,1238.HK,0266.HK,0898.HK,0435.HK,0075.HK,0754.HK,0373.HK,1628.HK,0127.HK,0258.HK,0158.HK,0126.HK,0778.HK,0160.HK,0242.HK,8203.HK
2011-04-01,2011-07-01,-0.029723,0.010819,29,0078.HK,0129.HK,0593.HK,1838.HK,0226.HK,0488.HK,0355.HK,0655.HK,0878.HK,0617.HK,0163.HK,1036.HK,0571.HK,0369.HK,0898.HK,0754.HK,0277.HK,0271.HK,0480.HK,0296.HK,0904.HK,0105.HK,1140.HK,0266.HK,2349.HK,0435.HK,87001.HK,0373.HK,1638.HK,1238.HK
2011-07-01,2011-10-01,-0.311642,-0.174911,30,0214.HK,0078.HK,0593.HK,1838.HK,0226.HK,0488.HK,0355.HK,0655.HK,0259.HK,0129.HK,0878.HK,0617.HK,1036.HK,0163.HK,0367.HK,0571.HK,0369.HK,0898.HK,0754.HK,0271.HK,0497.HK,0277.HK,2349.HK,0435.HK,87001.HK,0373.HK,1638.HK,1238.HK,0075.HK,0160.HK
2011-10-01,2012-01-01,0.116704,0.167232,30,0191.HK,0214.HK,0078.HK,0593.HK,1838.HK,0226.HK,0355.HK,0655.HK,0259.HK,0129.HK,0488.HK,0878.HK,0617.HK,1036.HK,0163.HK,0367.HK,1104.HK,0369.HK,0898.HK,0754.HK,0271.HK,0497.HK,0435.HK,0277.HK,2349.HK,87001.HK,0373.HK,1638.HK,1238.HK,0075.HK
2012-01-01,2012-04-01,0.146846,0.117341,30,0191.HK,0214.HK,0078.HK,0593.HK,1838.HK,0226.HK,0355.HK,0655.HK,0259.HK,0129.HK,0488.HK,0878.HK,0617.HK,1036.HK,0163.HK,0367.HK,1104.HK,0369.HK,0898.HK,0754.HK,0271.HK,0497.HK,0435.HK,0277.HK,2349.HK,87001.HK,0373.HK,1638.HK,0158.HK,1238.HK
2012-04-01,2012-07-01,0.026531,-0.032616,30,0191.HK,0214.HK,1238.HK,0878.HK,0259.HK,0129.HK,0488.HK,0369.HK,0163.HK,0367.HK,1036.HK,0617.HK,1104.HK,0355.HK,0778.HK,1881.HK,0251.HK,0289.HK,0041.HK,0497.HK,0435.HK,1777.HK,0808.HK,0232.HK,0277.HK,0856.HK,0001.HK,2355.HK,0158.HK,2778.HK
2012-07-01,2012-10-01,0.123156,0.063079,30,0191.HK,1238.HK,0878.HK,0163.HK,0488.HK,0369.HK,1036.HK,0617.HK,1104.HK,0355.HK,0778.HK,1881.HK,0251.HK,0289.HK,0041.HK,0435.HK,1777.HK,0808.HK,0232.HK,0856.HK,0001.HK,2355.HK,0158.HK,0497.HK,2778.HK,1387.HK,1266.HK,1668.HK,0611.HK,0014.HK
2012-10-01,2013-01-01,0.229337,0.018995,30,1238.HK,0571.HK,0878.HK,0163.HK,0488.HK,0369.HK,1036.HK,0617.HK,0355.HK,0778.HK,1881.HK,0251.HK,0289.HK,0041.HK,1777.HK,0808.HK,0232.HK,0856.HK,0001.HK,2355.HK,0158.HK,0497.HK,2778.HK,1387.HK,1266.HK,1668.HK,0611.HK,0014.HK,1378.HK,0272.HK
2013-01-01,2013-04-01,-0.013709,0.073194,30,1137.HK,1238.HK,0571.HK,0878.HK,0163.HK,0488.HK,0369.HK,1036.HK,0617.HK,0355.HK,0778.HK,1881.HK,0251.HK,0289.HK,0041.HK,1777.HK,0808.HK,0232.HK,0856.HK,0001.HK,2355.HK,0497.HK,2778.HK,1387.HK,1266.HK,1668.HK,0611.HK,0014.HK,1378.HK,0272.HK
2013-04-01,2013-07-01,-0.031044,0.039519,27,1137.HK,0571.HK,0163.HK,0488.HK,0635.HK,0878.HK,0617.HK,0369.HK,0271.HK,0089.HK,1093.HK,0212.HK,1881.HK,0173.HK,0300.HK,0898.HK,1238.HK,0222.HK,0127.HK,0410.HK,0497.HK,1426.HK,0051.HK,0808.HK,1107.HK,1668.HK,3883.HK,1045.HK,0251.HK,0225.HK
2013-07-01,2013-10-01,0.08599,0.054572,28,1137.HK,0129.HK,0571.HK,0367.HK,0488.HK,0635.HK,0163.HK,0878.HK,0617.HK,0369.HK,0271.HK,0089.HK,1093.HK,0237.HK,0212.HK,0224.HK,1881.HK,0277.HK,0173.HK,0300.HK,0898.HK,1238.HK,0222.HK,0127.HK,0202.HK,0410.HK,1668.HK,0266.HK,1426.HK,0105.HK
2013-10-01,2014-01-01,0.040256,0.086053,28,1137.HK,0129.HK,0191.HK,0367.HK,0635.HK,0163.HK,0878.HK,0617.HK,0369.HK,0488.HK,0271.HK,0089.HK,1093.HK,0237.HK,0212.HK,0224.HK,1881.HK,0277.HK,0173.HK,0300.HK,0898.HK,1238.HK,0222.HK,0127.HK,0202.HK,0410.HK,1668.HK,0266.HK,1426.HK,0105.HK
2014-01-01,2014-04-01,-0.024204,0.033661,29,0129.HK,0191.HK,0367.HK,0635.HK,0163.HK,0878.HK,0617.HK,0369.HK,0488.HK,0271.HK,0089.HK,1093.HK,0237.HK,0212.HK,0224.HK,1881.HK,0277.HK,0173.HK,0300.HK,0898.HK,1238.HK,0222.HK,0127.HK,0202.HK,0410.HK,1668.HK,0266.HK,1426.HK,0105.HK,0051.HK
2014-04-01,2014-07-01,0.219978,0.051664,27,8137.HK,0129.HK,8005.HK,0124.HK,0777.HK,0191.HK,0367.HK,0163.HK,0488.HK,0300.HK,0898.HK,0237.HK,0224.HK,0635.HK,0277.HK,0075.HK,0369.HK,1107.HK,0202.HK,1668.HK,0266.HK,0105.HK,0683.HK,0693.HK,0778.HK,0435.HK,1212.HK,1245.HK,0222.HK,0687.HK
2014-07-01,2014-10-01,0.055986,-0.008988,27,8137.HK,8005.HK,0124.HK,0777.HK,0191.HK,0488.HK,0300.HK,0898.HK,1222.HK,0526.HK,0635.HK,0075.HK,0224.HK,0369.HK,1107.HK,1271.HK,0683.HK,0693.HK,0778.HK,0435.HK,1212.HK,0497.HK,0222.HK,0088.HK,0232.HK,0410.HK,1245.HK,1396.HK,1963.HK,0998.HK
2014-10-01,2015-01-01,0.107161,0.062803,27,8137.HK,8005.HK,0124.HK,0777.HK,0300.HK,0898.HK,1222.HK,0526.HK,0635.HK,0075.HK,0224.HK,0369.HK,1107.HK,1271.HK,0683.HK,0693.HK,0778.HK,1212.HK,0497.HK,0222.HK,0088.HK,0232.HK,0410.HK,1245.HK,1396.HK,1963.HK,0998.HK,2355.HK,0435.HK,1266.HK
2015-01-01,2015-04-01,0.018185,0.005786,27,8137.HK,8005.HK,0124.HK,0777.HK,0300.HK,0898.HK,1222.HK,0526.HK,0635.HK,0075.HK,0224.HK,0369.HK,1107.HK,1271.HK,0683.HK,0693.HK,0778.HK,1212.HK,0497.HK,0222.HK,0088.HK,0232.HK,0410.HK,1245.HK,1396.HK,1963.HK,0998.HK,2355.HK,0435.HK,1266.HK
2015-04-01,2015-07-01,0.365331,0.013656,27,0300.HK,0194.HK,1222.HK,0089.HK,0526.HK,0099.HK,0635.HK,0006.HK,0224.HK,0376.HK,0242.HK,1271.HK,0622.HK,0201.HK,0050.HK,0273.HK,1300.HK,0497.HK,1212.HK,0088.HK,2355.HK,0778.HK,1245.HK,2399.HK,0869.HK,0548.HK,0435.HK,1997.HK,1038.HK,0329.HK
2015-07-01,2015-10-01,-0.189389,-0.069254,27,0474.HK,0160.HK,0300.HK,0194.HK,0089.HK,0224.HK,0099.HK,0635.HK,0006.HK,0376.HK,0242.HK,0622.HK,0237.HK,0859.HK,0201.HK,1222.HK,0050.HK,0273.HK,1300.HK,1212.HK,2355.HK,0199.HK,0778.HK,0823.HK,2399.HK,0869.HK,0548.HK,0296.HK,0435.HK,1997.HK
2015-10-01,2016-01-01,0.025043,0.052541,27,0474.HK,0160.HK,0300.HK,0194.HK,0089.HK,0224.HK,0099.HK,0635.HK,0006.HK,0376.HK,0242.HK,0622.HK,0237.HK,0859.HK,0201.HK,1222.HK,0050.HK,0273.HK,1300.HK,0435.HK,1212.HK,2355.HK,0199.HK,0778.HK,0823.HK,2399.HK,0869.HK,0548.HK,0296.HK,1997.HK
2016-01-01,2016-04-01,-0.052443,0.034644,27,0474.HK,0160.HK,0300.HK,0194.HK,0089.HK,0224.HK,0099.HK,0635.HK,0006.HK,0376.HK,0242.HK,0622.HK,0237.HK,0859.HK,0201.HK,1222.HK,0050.HK,0273.HK,1300.HK,0435.HK,1212.HK,2355.HK,0199.HK,0778.HK,0823.HK,2399.HK,0869.HK,0548.HK,0296.HK,1997.HK
2016-04-01,2016-07-01,0.046645,0.01974,28,0474.HK,0160.HK,0300.HK,0678.HK,0224.HK,0099.HK,0898.HK,0373.HK,0028.HK,0237.HK,0859.HK,1222.HK,0086.HK,0031.HK,0435.HK,0199.HK,1212.HK,1206.HK,0823.HK,1270.HK,0097.HK,0296.HK,0235.HK,0416.HK,0622.HK,1456.HK,1292.HK,0017.HK,1288.HK,0306.HK
2016-07-01,2016-10-01,0.069073,0.033113,28,0300.HK,0678.HK,0497.HK,0896.HK,0199.HK,0099.HK,0898.HK,0373.HK,0028.HK,0086.HK,0237.HK,1469.HK,0031.HK,0328.HK,0435.HK,1212.HK,1243.HK,1206.HK,1270.HK,0097.HK,0235.HK,0416.HK,0622.HK,1456.HK,1292.HK,0017.HK,1288.HK,3336.HK,2399.HK,0939.HK
2016-10-01,2017-01-01,0.045309,0.050038,28,0300.HK,0678.HK,0497.HK,0896.HK,0199.HK,0099.HK,0898.HK,0373.HK,0028.HK,0086.HK,0237.HK,1469.HK,0031.HK,0328.HK,1212.HK,1243.HK,1206.HK,1270.HK,0097.HK,0235.HK,0416.HK,0622.HK,1456.HK,1292.HK,1288.HK,3336.HK,2399.HK,4333.HK,0939.HK,0335.HK
2017-01-01,2017-04-01,0.057341,0.04934,28,0300.HK,0678.HK,0497.HK,0896.HK,0199.HK,0099.HK,0898.HK,0373.HK,0028.HK,0086.HK,0237.HK,1469.HK,0031.HK,0328.HK,1212.HK,1243.HK,1206.HK,1270.HK,0097.HK,0235.HK,0416.HK,0622.HK,1456.HK,1292.HK,1288.HK,3336.HK,2399.HK,4333.HK,0939.HK,0335.HK
